Activity,Start time,Duration,Number of interruptions,Duration of interruptions,Day of activity,Weekend or weekday,Start time short
Leave_Home,2011-08-02 18:10:03,3.816666666666667,0,0.0,Tuesday,0,18:10:03
Other_Activity,2011-08-02 18:13:52,190.38333333333333,0,0.0,Tuesday,0,18:13:52
Toilet,2011-08-02 21:25:17,1.4,0,0.0,Tuesday,0,21:25:17
Drink,2011-08-02 21:26:49,2.033333333333333,0,0.0,Tuesday,0,21:26:49
Other_Activity,2011-08-02 21:29:42,1.5333333333333334,0,0.0,Tuesday,0,21:29:42
Entertain_Guests,2011-08-02 21:31:14,937.0333333333332,0,0.0,Tuesday,0,21:31:14
Leave_Home,2011-08-03 13:08:18,1.4666666666666666,0,0.0,Wednesday,0,13:08:18
Other_Activity,2011-08-03 13:09:46,124.45,0,0.0,Wednesday,0,13:09:46
Work_On_Computer,2011-08-03 15:15:19,20.35,0,0.0,Wednesday,0,15:15:19
Other_Activity,2011-08-03 15:37:49,5.8,0,0.0,Wednesday,0,15:37:49
Work_On_Computer,2011-08-03 15:43:50,40.68333333333333,0,0.0,Wednesday,0,15:43:50
Cook_Dinner,2011-08-03 16:24:40,7.516666666666667,0,0.0,Wednesday,0,16:24:40
Cook_Dinner,2011-08-03 16:32:27,1.3666666666666667,0,0.0,Wednesday,0,16:32:27
Other_Activity,2011-08-03 16:33:51,3.033333333333333,0,0.0,Wednesday,0,16:33:51
Dress,2011-08-03 16:36:53,4.4,0,0.0,Wednesday,0,16:36:53
Other_Activity,2011-08-03 16:41:17,1.2,0,0.0,Wednesday,0,16:41:17
Cook_Dinner,2011-08-03 16:44:28,1.1166666666666667,0,0.0,Wednesday,0,16:44:28
Other_Activity,2011-08-03 16:45:37,2.1666666666666665,0,0.0,Wednesday,0,16:45:37
Phone,2011-08-03 16:47:47,5.933333333333334,0,0.0,Wednesday,0,16:47:47
Watch_TV,2011-08-03 16:54:23,13.316666666666666,0,0.0,Wednesday,0,16:54:23
Other_Activity,2011-08-03 17:07:42,1.35,0,0.0,Wednesday,0,17:07:42
Other_Activity,2011-08-03 17:10:33,3.2,0,0.0,Wednesday,0,17:10:33
Cook_Dinner,2011-08-03 17:13:56,2.2333333333333334,0,0.0,Wednesday,0,17:13:56
Cook_Dinner,2011-08-03 17:17:14,3.716666666666667,0,0.0,Wednesday,0,17:17:14
Entertain_Guests,2011-08-03 17:20:57,73.61666666666666,0,0.0,Wednesday,0,17:20:57
Other_Activity,2011-08-03 18:35:26,282.55,0,0.0,Wednesday,0,18:35:26
Entertain_Guests,2011-08-03 23:18:14,494.9333333333333,0,0.0,Wednesday,0,23:18:14
Other_Activity,2011-08-04 07:33:10,7.083333333333333,0,0.0,Thursday,0,07:33:10
Other_Activity,2011-08-04 07:40:30,3.783333333333333,0,0.0,Thursday,0,07:40:30
Entertain_Guests,2011-08-04 07:44:17,326.43333333333334,0,0.0,Thursday,0,07:44:17
Leave_Home,2011-08-04 13:10:43,6.0,0,0.0,Thursday,0,13:10:43
Other_Activity,2011-08-04 13:16:43,149.48333333333332,0,0.0,Thursday,0,13:16:43
Entertain_Guests,2011-08-04 15:46:23,24.58333333333333,0,0.0,Thursday,0,15:46:23
Toilet,2011-08-04 16:11:58,1.6166666666666667,0,0.0,Thursday,0,16:11:58
Work_On_Computer,2011-08-04 16:13:44,19.33333333333333,0,0.0,Thursday,0,16:13:44
Other_Activity,2011-08-04 16:33:04,2.816666666666667,0,0.0,Thursday,0,16:33:04
Entertain_Guests,2011-08-04 16:35:53,202.01666666666668,0,0.0,Thursday,0,16:35:53
Entertain_Guests,2011-08-04 19:58:20,716.7666666666667,0,0.0,Thursday,0,19:58:20
Other_Activity,2011-08-05 07:55:06,4.75,0,0.0,Friday,0,07:55:06
Read,2011-08-05 07:59:51,10.166666666666666,0,0.0,Friday,0,07:59:51
Other_Activity,2011-08-05 08:10:01,2.933333333333333,0,0.0,Friday,0,08:10:01
Entertain_Guests,2011-08-05 08:12:57,146.86666666666667,0,0.0,Friday,0,08:12:57
Other_Activity,2011-08-05 10:40:30,102.85,0,0.0,Friday,0,10:40:30
Other_Activity,2011-08-05 12:24:31,1.4666666666666666,0,0.0,Friday,0,12:24:31
Cook_Lunch,2011-08-05 12:26:01,1.1833333333333331,0,0.0,Friday,0,12:26:01
Other_Activity,2011-08-05 12:27:12,1.1333333333333333,0,0.0,Friday,0,12:27:12
Cook_Lunch,2011-08-05 12:28:20,1.3333333333333333,0,0.0,Friday,0,12:28:20
Eat_Lunch,2011-08-05 12:29:47,1.6833333333333331,0,0.0,Friday,0,12:29:47
Eat_Lunch,2011-08-05 12:31:52,4.533333333333333,0,0.0,Friday,0,12:31:52
Work_On_Computer,2011-08-05 12:37:27,9.45,0,0.0,Friday,0,12:37:27
Personal_Hygiene,2011-08-05 12:48:27,3.4,0,0.0,Friday,0,12:48:27
Work_On_Computer,2011-08-05 12:52:02,12.35,0,0.0,Friday,0,12:52:02
Other_Activity,2011-08-05 13:04:23,1.7,0,0.0,Friday,0,13:04:23
Work_On_Computer,2011-08-05 13:07:02,10.8,0,0.0,Friday,0,13:07:02
Work_On_Computer,2011-08-05 13:18:42,38.06666666666667,0,0.0,Friday,0,13:18:42
Toilet,2011-08-05 13:57:03,1.5,0,0.0,Friday,0,13:57:03
Work_On_Computer,2011-08-05 13:59:35,47.25,0,0.0,Friday,0,13:59:35
Other_Activity,2011-08-05 14:46:50,2.15,0,0.0,Friday,0,14:46:50
Work_On_Computer,2011-08-05 14:48:59,1.55,0,0.0,Friday,0,14:48:59
Other_Activity,2011-08-05 14:50:32,3.05,0,0.0,Friday,0,14:50:32
Step_Out,2011-08-05 14:55:06,1.1333333333333333,0,0.0,Friday,0,14:55:06
Leave_Home,2011-08-05 14:57:19,1.5333333333333334,0,0.0,Friday,0,14:57:19
Other_Activity,2011-08-05 14:58:51,7.483333333333333,0,0.0,Friday,0,14:58:51
Step_Out,2011-08-05 15:08:21,1.6666666666666667,0,0.0,Friday,0,15:08:21
Wash_Dishes,2011-08-05 15:10:17,10.766666666666667,0,0.0,Friday,0,15:10:17
Other_Activity,2011-08-05 15:21:03,15.6,0,0.0,Friday,0,15:21:03
Personal_Hygiene,2011-08-05 15:36:43,4.65,0,0.0,Friday,0,15:36:43
Personal_Hygiene,2011-08-05 15:41:55,1.1833333333333331,0,0.0,Friday,0,15:41:55
Personal_Hygiene,2011-08-05 15:43:29,3.25,0,0.0,Friday,0,15:43:29
Other_Activity,2011-08-05 15:46:49,5.583333333333333,0,0.0,Friday,0,15:46:49
Drink,2011-08-05 15:52:24,1.1,0,0.0,Friday,0,15:52:24
Work_On_Computer,2011-08-05 15:53:43,25.616666666666667,0,0.0,Friday,0,15:53:43
Watch_TV,2011-08-05 16:19:41,5.416666666666667,0,0.0,Friday,0,16:19:41
Other_Activity,2011-08-05 16:26:07,1.0833333333333333,0,0.0,Friday,0,16:26:07
Watch_TV,2011-08-05 16:28:35,8.733333333333333,0,0.0,Friday,0,16:28:35
Other_Activity,2011-08-05 16:37:19,3.0166666666666666,0,0.0,Friday,0,16:37:19
Toilet,2011-08-05 16:40:23,1.2333333333333334,0,0.0,Friday,0,16:40:23
Other_Activity,2011-08-05 16:41:37,2.083333333333333,0,0.0,Friday,0,16:41:37
Watch_TV,2011-08-05 16:44:03,16.1,0,0.0,Friday,0,16:44:03
Work,2011-08-05 17:00:22,4.316666666666666,0,0.0,Friday,0,17:00:22
Leave_Home,2011-08-05 17:04:48,2.6333333333333333,0,0.0,Friday,0,17:04:48
Other_Activity,2011-08-05 17:07:26,119.28333333333332,0,0.0,Friday,0,17:07:26
Entertain_Guests,2011-08-05 19:07:03,16.15,0,0.0,Friday,0,19:07:03
Other_Activity,2011-08-05 19:23:37,161.26666666666668,0,0.0,Friday,0,19:23:37
Work_On_Computer,2011-08-05 22:05:22,27.48333333333333,0,0.0,Friday,0,22:05:22
Work_On_Computer,2011-08-05 22:33:21,2.05,0,0.0,Friday,0,22:33:21
Other_Activity,2011-08-05 22:35:25,3.033333333333333,0,0.0,Friday,0,22:35:25
Toilet,2011-08-05 22:38:40,2.716666666666667,0,0.0,Friday,0,22:38:40
Dress,2011-08-05 22:43:45,1.25,0,0.0,Friday,0,22:43:45
Dress,2011-08-05 22:45:30,2.75,0,0.0,Friday,0,22:45:30
Watch_TV,2011-08-05 22:49:38,6.75,0,0.0,Friday,0,22:49:38
Drink,2011-08-05 22:56:32,2.683333333333333,0,0.0,Friday,0,22:56:32
Other_Activity,2011-08-05 22:59:15,3.6666666666666665,0,0.0,Friday,0,22:59:15
Read,2011-08-05 23:02:55,57.68333333333333,0,0.0,Friday,0,23:02:55
Sleep,2011-08-06 00:00:36,418.1333333333333,2,7.383333333333326,Saturday,1,00:00:36
Other_Activity,2011-08-06 07:06:36,3.3,0,0.0,Saturday,1,07:06:36
Other_Activity,2011-08-06 07:11:08,4.266666666666667,0,0.0,Saturday,1,07:11:08
Personal_Hygiene,2011-08-06 07:15:29,6.483333333333333,0,0.0,Saturday,1,07:15:29
Bathe,2011-08-06 07:21:58,8.183333333333334,0,0.0,Saturday,1,07:21:58
Groom,2011-08-06 07:30:09,6.95,0,0.0,Saturday,1,07:30:09
Dress,2011-08-06 07:37:34,2.533333333333333,0,0.0,Saturday,1,07:37:34
Read,2011-08-06 07:41:41,5.633333333333334,0,0.0,Saturday,1,07:41:41
Personal_Hygiene,2011-08-06 07:49:14,3.1666666666666665,0,0.0,Saturday,1,07:49:14
Dress,2011-08-06 07:52:47,2.95,0,0.0,Saturday,1,07:52:47
Other_Activity,2011-08-06 07:55:44,1.9333333333333331,0,0.0,Saturday,1,07:55:44
Work_On_Computer,2011-08-06 07:58:36,20.216666666666665,0,0.0,Saturday,1,07:58:36
Other_Activity,2011-08-06 08:18:55,2.25,0,0.0,Saturday,1,08:18:55
Dress,2011-08-06 08:21:32,2.4,0,0.0,Saturday,1,08:21:32
Other_Activity,2011-08-06 08:25:40,2.316666666666667,0,0.0,Saturday,1,08:25:40
Work,2011-08-06 08:28:23,4.55,0,0.0,Saturday,1,08:28:23
Other_Activity,2011-08-06 08:33:56,11.533333333333331,0,0.0,Saturday,1,08:33:56
Other_Activity,2011-08-06 08:47:04,1.1166666666666667,0,0.0,Saturday,1,08:47:04
Work_On_Computer,2011-08-06 08:48:11,3.933333333333333,0,0.0,Saturday,1,08:48:11
Personal_Hygiene,2011-08-06 08:53:11,1.4333333333333331,0,0.0,Saturday,1,08:53:11
Drink,2011-08-06 08:55:54,1.0166666666666666,0,0.0,Saturday,1,08:55:54
Work,2011-08-06 08:57:24,5.983333333333333,0,0.0,Saturday,1,08:57:24
Other_Activity,2011-08-06 09:03:54,6.333333333333333,0,0.0,Saturday,1,09:03:54
Other_Activity,2011-08-06 09:10:25,1.7333333333333334,0,0.0,Saturday,1,09:10:25
Drink,2011-08-06 09:12:09,1.75,0,0.0,Saturday,1,09:12:09
Work_On_Computer,2011-08-06 09:14:15,28.883333333333333,0,0.0,Saturday,1,09:14:15
Work_On_Computer,2011-08-06 09:43:35,1.95,0,0.0,Saturday,1,09:43:35
Drink,2011-08-06 09:45:42,3.183333333333333,0,0.0,Saturday,1,09:45:42
Wash_Dishes,2011-08-06 09:50:07,2.7666666666666666,0,0.0,Saturday,1,09:50:07
Other_Activity,2011-08-06 09:53:56,10.583333333333334,0,0.0,Saturday,1,09:53:56
Other_Activity,2011-08-06 10:04:43,1.8666666666666667,0,0.0,Saturday,1,10:04:43
Other_Activity,2011-08-06 10:07:13,4.733333333333333,0,0.0,Saturday,1,10:07:13
Read,2011-08-06 10:11:57,7.483333333333333,0,0.0,Saturday,1,10:11:57
Other_Activity,2011-08-06 10:19:31,16.016666666666666,0,0.0,Saturday,1,10:19:31
Toilet,2011-08-06 10:35:35,2.3666666666666667,0,0.0,Saturday,1,10:35:35
Other_Activity,2011-08-06 10:38:03,1.8666666666666667,0,0.0,Saturday,1,10:38:03
Wash_Dishes,2011-08-06 10:39:55,3.683333333333333,0,0.0,Saturday,1,10:39:55
Toilet,2011-08-06 10:43:40,1.6166666666666667,0,0.0,Saturday,1,10:43:40
Other_Activity,2011-08-06 10:45:23,8.416666666666666,0,0.0,Saturday,1,10:45:23
Leave_Home,2011-08-06 10:53:48,2.3833333333333333,0,0.0,Saturday,1,10:53:48
Other_Activity,2011-08-06 10:56:11,601.6333333333333,0,0.0,Saturday,1,10:56:11
Entertain_Guests,2011-08-06 20:58:15,643.8666666666667,0,0.0,Saturday,1,20:58:15
Other_Activity,2011-08-07 07:42:41,60.98333333333333,0,0.0,Sunday,1,07:42:41
Entertain_Guests,2011-08-07 08:43:49,71.06666666666666,0,0.0,Sunday,1,08:43:49
Other_Activity,2011-08-07 09:55:27,1346.5666666666666,0,0.0,Sunday,1,09:55:27
Other_Activity,2011-08-08 08:22:34,2.1,0,0.0,Monday,0,08:22:34
Other_Activity,2011-08-08 08:24:55,1.1,0,0.0,Monday,0,08:24:55
Relax,2011-08-08 08:26:01,14.95,0,0.0,Monday,0,08:26:01
Other_Activity,2011-08-08 08:40:58,3.15,0,0.0,Monday,0,08:40:58
Drink,2011-08-08 08:44:42,1.6,0,0.0,Monday,0,08:44:42
Other_Activity,2011-08-08 08:46:18,3.316666666666667,0,0.0,Monday,0,08:46:18
Wash_Dishes,2011-08-08 08:49:37,11.433333333333334,0,0.0,Monday,0,08:49:37
Other_Activity,2011-08-08 09:01:04,2.25,0,0.0,Monday,0,09:01:04
Wash_Dishes,2011-08-08 09:03:19,2.0,0,0.0,Monday,0,09:03:19
Other_Activity,2011-08-08 09:05:36,1.2166666666666666,0,0.0,Monday,0,09:05:36
Wash_Dishes,2011-08-08 09:06:59,4.533333333333333,0,0.0,Monday,0,09:06:59
Other_Activity,2011-08-08 09:11:42,2.7333333333333334,0,0.0,Monday,0,09:11:42
Personal_Hygiene,2011-08-08 09:14:41,3.466666666666667,0,0.0,Monday,0,09:14:41
Other_Activity,2011-08-08 09:18:09,1.55,0,0.0,Monday,0,09:18:09
Personal_Hygiene,2011-08-08 09:22:25,9.816666666666666,0,0.0,Monday,0,09:22:25
Other_Activity,2011-08-08 09:32:25,3.083333333333333,0,0.0,Monday,0,09:32:25
Leave_Home,2011-08-08 09:36:49,3.8666666666666663,0,0.0,Monday,0,09:36:49
Other_Activity,2011-08-08 09:40:41,3099.2,0,0.0,Monday,0,09:40:41
Other_Activity,2011-08-10 13:20:09,2.7666666666666666,0,0.0,Wednesday,0,13:20:09
Other_Activity,2011-08-10 13:23:16,4223.1,0,0.0,Wednesday,0,13:23:16
Toilet,2011-08-13 11:47:25,1.4166666666666667,0,0.0,Saturday,1,11:47:25
Other_Activity,2011-08-13 11:48:54,3.6,0,0.0,Saturday,1,11:48:54
Other_Activity,2011-08-13 11:53:24,2.7666666666666666,0,0.0,Saturday,1,11:53:24
Other_Activity,2011-08-13 11:56:41,5.15,0,0.0,Saturday,1,11:56:41
Other_Activity,2011-08-13 12:02:10,3.35,0,0.0,Saturday,1,12:02:10
Work_On_Computer,2011-08-13 12:05:34,53.45,0,0.0,Saturday,1,12:05:34
Other_Activity,2011-08-13 13:00:36,1.3,0,0.0,Saturday,1,13:00:36
Dress,2011-08-13 13:01:54,4.0,0,0.0,Saturday,1,13:01:54
Other_Activity,2011-08-13 13:05:54,6.666666666666667,0,0.0,Saturday,1,13:05:54
Phone,2011-08-13 13:12:35,6.8,0,0.0,Saturday,1,13:12:35
Other_Activity,2011-08-13 13:19:23,1.7666666666666666,0,0.0,Saturday,1,13:19:23
Toilet,2011-08-13 13:21:22,3.066666666666667,0,0.0,Saturday,1,13:21:22
Other_Activity,2011-08-13 13:24:28,3.2,0,0.0,Saturday,1,13:24:28
Work_On_Computer,2011-08-13 13:27:40,7.8,0,0.0,Saturday,1,13:27:40
Work_On_Computer,2011-08-13 13:36:28,24.45,0,0.0,Saturday,1,13:36:28
Drink,2011-08-13 14:01:03,1.5,0,0.0,Saturday,1,14:01:03
Toilet,2011-08-13 14:03:15,2.0166666666666666,0,0.0,Saturday,1,14:03:15
Work,2011-08-13 14:05:26,5.016666666666667,0,0.0,Saturday,1,14:05:26
Leave_Home,2011-08-13 14:11:02,1.4666666666666666,0,0.0,Saturday,1,14:11:02
Other_Activity,2011-08-13 14:12:30,38.93333333333333,0,0.0,Saturday,1,14:12:30
Work_On_Computer,2011-08-13 14:51:43,137.15,0,0.0,Saturday,1,14:51:43
Other_Activity,2011-08-13 17:08:52,1.0166666666666666,0,0.0,Saturday,1,17:08:52
Watch_TV,2011-08-13 17:09:53,18.78333333333333,0,0.0,Saturday,1,17:09:53
Other_Activity,2011-08-13 17:28:40,2.35,0,0.0,Saturday,1,17:28:40
Toilet,2011-08-13 17:31:10,2.25,0,0.0,Saturday,1,17:31:10
Dress,2011-08-13 17:33:38,2.25,0,0.0,Saturday,1,17:33:38
Other_Activity,2011-08-13 17:35:53,1.9333333333333331,0,0.0,Saturday,1,17:35:53
Work_On_Computer,2011-08-13 17:37:49,38.88333333333333,0,0.0,Saturday,1,17:37:49
Other_Activity,2011-08-13 18:19:05,2.183333333333333,0,0.0,Saturday,1,18:19:05
Work,2011-08-13 18:21:16,4.983333333333333,0,0.0,Saturday,1,18:21:16
Other_Activity,2011-08-13 18:26:59,187.16666666666663,0,0.0,Saturday,1,18:26:59
Drink,2011-08-13 21:34:25,1.4833333333333334,0,0.0,Saturday,1,21:34:25
Work_On_Computer,2011-08-13 21:36:07,59.81666666666667,0,0.0,Saturday,1,21:36:07
Other_Activity,2011-08-13 22:35:56,3.2666666666666666,0,0.0,Saturday,1,22:35:56
Personal_Hygiene,2011-08-13 22:39:17,5.9,0,0.0,Saturday,1,22:39:17
Other_Activity,2011-08-13 22:45:16,1.9166666666666667,0,0.0,Saturday,1,22:45:16
Dress,2011-08-13 22:47:11,2.45,0,0.0,Saturday,1,22:47:11
Evening_Meds,2011-08-13 22:50:07,1.25,0,0.0,Saturday,1,22:50:07
Read,2011-08-13 22:51:33,13.2,0,0.0,Saturday,1,22:51:33
Sleep,2011-08-13 23:04:47,510.08333333333337,8,26.0,Saturday,1,23:04:47
Bed_Toilet_Transition,2011-08-14 08:02:53,2.0,0,0.0,Sunday,1,08:02:53
Other_Activity,2011-08-14 08:05:08,25.75,0,0.0,Sunday,1,08:05:08
Work_On_Computer,2011-08-14 08:31:09,6.633333333333334,0,0.0,Sunday,1,08:31:09
Other_Activity,2011-08-14 08:39:00,14.516666666666667,0,0.0,Sunday,1,08:39:00
Other_Activity,2011-08-14 08:53:33,2.9166666666666665,0,0.0,Sunday,1,08:53:33
Leave_Home,2011-08-14 08:57:46,6.933333333333334,0,0.0,Sunday,1,08:57:46
Other_Activity,2011-08-14 09:04:42,52.78333333333333,0,0.0,Sunday,1,09:04:42
Personal_Hygiene,2011-08-14 09:58:11,4.6,0,0.0,Sunday,1,09:58:11
Bathe,2011-08-14 10:02:47,5.833333333333333,0,0.0,Sunday,1,10:02:47
Groom,2011-08-14 10:08:37,8.3,0,0.0,Sunday,1,10:08:37
Dress,2011-08-14 10:17:13,2.8,0,0.0,Sunday,1,10:17:13
Other_Activity,2011-08-14 10:20:46,24.1,0,0.0,Sunday,1,10:20:46
Work_On_Computer,2011-08-14 10:46:24,45.516666666666666,0,0.0,Sunday,1,10:46:24
Groom,2011-08-14 11:32:06,6.566666666666666,0,0.0,Sunday,1,11:32:06
Toilet,2011-08-14 11:39:02,1.7333333333333334,0,0.0,Sunday,1,11:39:02
Dress,2011-08-14 11:40:52,7.6,0,0.0,Sunday,1,11:40:52
Drink,2011-08-14 11:48:52,1.2666666666666666,0,0.0,Sunday,1,11:48:52
Other_Activity,2011-08-14 11:50:09,3.3666666666666667,0,0.0,Sunday,1,11:50:09
Work_On_Computer,2011-08-14 11:53:33,3.8333333333333335,0,0.0,Sunday,1,11:53:33
Other_Activity,2011-08-14 11:58:16,3.633333333333333,0,0.0,Sunday,1,11:58:16
Eat_Lunch,2011-08-14 12:02:20,3.35,0,0.0,Sunday,1,12:02:20
Eat_Lunch,2011-08-14 12:06:50,3.2333333333333334,0,0.0,Sunday,1,12:06:50
Work_On_Computer,2011-08-14 12:11:25,22.683333333333334,0,0.0,Sunday,1,12:11:25
Other_Activity,2011-08-14 12:34:06,1.7666666666666666,0,0.0,Sunday,1,12:34:06
Wash_Lunch_Dishes,2011-08-14 12:37:23,1.2,0,0.0,Sunday,1,12:37:23
Work_On_Computer,2011-08-14 12:38:44,105.86666666666666,0,0.0,Sunday,1,12:38:44
Personal_Hygiene,2011-08-14 14:25:45,4.083333333333333,0,0.0,Sunday,1,14:25:45
Phone,2011-08-14 14:30:38,13.6,0,0.0,Sunday,1,14:30:38
Other_Activity,2011-08-14 14:45:30,1.4166666666666667,0,0.0,Sunday,1,14:45:30
Personal_Hygiene,2011-08-14 14:47:19,1.05,0,0.0,Sunday,1,14:47:19
Read,2011-08-14 14:49:33,18.416666666666668,0,0.0,Sunday,1,14:49:33
Work_On_Computer,2011-08-14 15:08:47,41.0,0,0.0,Sunday,1,15:08:47
Work_On_Computer,2011-08-14 15:50:51,65.36666666666666,0,0.0,Sunday,1,15:50:51
Watch_TV,2011-08-14 16:57:05,11.016666666666667,0,0.0,Sunday,1,16:57:05
Other_Activity,2011-08-14 17:09:19,3.0166666666666666,0,0.0,Sunday,1,17:09:19
Work_On_Computer,2011-08-14 17:12:20,11.1,0,0.0,Sunday,1,17:12:20
Watch_TV,2011-08-14 17:23:45,64.91666666666667,0,0.0,Sunday,1,17:23:45
Cook_Dinner,2011-08-14 18:28:48,11.433333333333334,0,0.0,Sunday,1,18:28:48
Other_Activity,2011-08-14 18:41:31,18.716666666666665,0,0.0,Sunday,1,18:41:31
Cook_Dinner,2011-08-14 19:00:21,1.45,0,0.0,Sunday,1,19:00:21
Watch_TV,2011-08-14 19:03:11,60.56666666666667,0,0.0,Sunday,1,19:03:11
Eat_Dinner,2011-08-14 20:05:08,11.8,0,0.0,Sunday,1,20:05:08
Work_On_Computer,2011-08-14 20:17:21,27.85,0,0.0,Sunday,1,20:17:21
Wash_Dinner_Dishes,2011-08-14 20:45:21,1.2166666666666666,0,0.0,Sunday,1,20:45:21
Work_On_Computer,2011-08-14 20:46:43,53.96666666666667,0,0.0,Sunday,1,20:46:43
Personal_Hygiene,2011-08-14 21:41:05,2.2333333333333334,0,0.0,Sunday,1,21:41:05
Dress,2011-08-14 21:44:37,2.15,0,0.0,Sunday,1,21:44:37
Sleep,2011-08-14 21:46:53,106.98333333333332,0,0.0,Sunday,1,21:46:53
